fecha_hora,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,province,visibilidad,sensacionTermica,uvIndex
2025-11-05 00:00:00,11.8,4.0,59.0,0.0,0.0,85.0,18.0,,1025.5,0.0,1,Río Negro,20.0,7.0,0.8
2025-11-05 01:00:00,11.4,4.1,61.0,0.0,0.0,59.0,11.9,,1025.6,0.0,1,Río Negro,20.0,7.8,0.8
2025-11-05 02:00:00,10.8,3.8,62.0,0.0,0.0,344.0,9.0,,1025.4,0.0,1,Río Negro,20.0,7.7,0.8
2025-11-05 03:00:00,10.0,4.8,70.0,0.0,0.0,292.0,8.6,,1025.0,0.0,1,Río Negro,20.0,8.9,0.8
2025-11-05 04:00:00,9.4,5.8,78.0,0.0,0.0,280.0,7.6,,1024.7,0.0,1,Río Negro,20.0,8.4,0.8
2025-11-05 05:00:00,9.3,6.2,81.0,0.0,0.0,253.0,4.3,,1024.5,0.0,1,Río Negro,20.0,7.6,0.8
2025-11-05 06:00:00,9.0,5.9,81.0,0.0,0.0,321.0,6.1,,1024.6,0.0,1,Río Negro,20.0,8.3,0.8
2025-11-05 07:00:00,8.7,5.1,78.0,0.0,0.0,309.0,9.4,,1025.2,0.0,1,Río Negro,20.0,7.2,0.8
2025-11-05 08:00:00,10.7,3.3,60.0,0.0,0.0,321.0,11.5,,1025.8,0.0,1,Río Negro,20.0,7.0,3.2
2025-11-05 09:00:00,12.9,1.6,46.0,0.0,0.0,334.0,12.2,,1025.8,0.0,1,Río Negro,20.0,8.8,3.2
2025-11-05 10:00:00,14.9,1.8,41.0,0.0,0.0,339.0,13.0,,1025.4,0.0,1,Río Negro,20.0,10.7,6.4
2025-11-05 11:00:00,16.8,2.4,38.0,0.0,0.0,354.0,13.3,,1024.8,0.0,1,Río Negro,20.0,12.6,6.4
2025-11-05 12:00:00,18.3,2.6,35.0,0.0,0.0,359.0,15.8,,1024.2,0.0,1,Río Negro,20.0,13.7,6.4
2025-11-05 13:00:00,19.9,0.8,28.0,0.0,0.0,353.0,21.2,,1023.1,0.0,1,Río Negro,20.0,13.9,6.4
2025-11-05 14:00:00,20.2,0.6,27.0,0.0,0.0,1.0,22.3,,1022.7,0.0,1,Río Negro,20.0,14.0,6.4
2025-11-05 15:00:00,21.0,2.8,30.0,0.0,0.0,2.0,22.7,,1021.4,0.0,1,Río Negro,20.0,15.0,6.4
2025-11-05 16:00:00,21.7,2.4,28.0,0.0,0.0,8.0,21.2,,1020.0,0.0,1,Río Negro,20.0,16.0,3.2
2025-11-05 17:00:00,21.2,3.4,31.0,0.0,0.0,44.0,25.2,,1019.3,0.0,1,Río Negro,20.0,14.9,3.2
2025-11-05 18:00:00,20.8,6.0,38.0,0.0,0.0,51.0,23.0,,1018.6,0.0,1,Río Negro,20.0,15.4,0.8
2025-11-05 19:00:00,21.4,3.1,30.0,0.0,0.0,13.0,25.2,,1018.1,0.0,1,Río Negro,20.0,15.0,0.8
2025-11-05 20:00:00,21.6,1.8,27.0,0.0,0.0,2.0,26.6,,1018.3,0.0,1,Río Negro,20.0,14.7,0.8
2025-11-05 21:00:00,20.3,3.5,33.0,0.0,0.0,6.0,30.6,,1018.8,0.0,1,Río Negro,20.0,12.9,0.8
2025-11-05 22:00:00,19.2,4.2,37.0,0.0,0.0,6.0,32.0,,1019.7,0.0,1,Río Negro,20.0,11.7,0.8
2025-11-05 23:00:00,18.1,6.0,45.0,0.0,0.0,5.0,33.5,,1019.7,0.0,1,Río Negro,20.0,10.7,0.8
2025-11-06 00:00:00,17.2,7.0,51.0,0.0,0.0,3.0,31.3,,1019.6,0.0,2,Río Negro,20.0,10.4,0.8
2025-11-06 01:00:00,16.4,7.6,56.0,0.0,0.0,358.0,31.7,,1019.4,0.0,1,Río Negro,20.0,9.7,0.8
2025-11-06 02:00:00,15.4,7.9,61.0,0.0,0.0,2.0,30.6,,1018.3,0.0,3,Río Negro,20.0,9.0,0.5
2025-11-06 03:00:00,14.8,7.3,61.0,0.0,0.0,360.0,30.6,,1017.7,0.0,2,Río Negro,20.0,8.2,0.8
2025-11-06 04:00:00,14.3,7.6,64.0,0.0,0.0,352.0,27.7,,1017.1,0.0,2,Río Negro,20.0,8.3,0.8
2025-11-06 05:00:00,13.9,7.7,66.0,0.0,0.0,346.0,23.8,,1016.7,0.0,3,Río Negro,20.0,8.7,0.5
2025-11-06 06:00:00,14.0,7.7,66.0,0.0,0.0,336.0,22.0,,1016.9,0.0,3,Río Negro,20.0,9.2,0.5
2025-11-06 07:00:00,14.8,7.8,63.0,0.0,0.0,328.0,22.3,,1017.3,0.0,3,Río Negro,20.0,10.0,0.5
2025-11-06 08:00:00,14.6,7.6,63.0,0.2,0.0,330.0,21.2,,1017.2,0.0,7,Río Negro,10.0,9.9,1.0
2025-11-06 09:00:00,15.4,8.2,62.0,0.1,0.0,327.0,18.0,,1016.6,0.0,7,Río Negro,10.0,11.5,1.0
2025-11-06 10:00:00,16.7,8.1,57.0,0.0,0.0,344.0,20.2,,1016.2,0.0,3,Río Negro,20.0,12.3,3.8
2025-11-06 11:00:00,18.4,7.8,50.0,0.0,0.0,346.0,20.5,,1015.5,0.0,3,Río Negro,20.0,13.9,3.8
2025-11-06 12:00:00,19.2,6.6,44.0,0.0,0.0,346.0,21.6,,1014.8,0.0,2,Río Negro,20.0,14.2,6.4
2025-11-06 13:00:00,20.8,7.4,42.0,0.0,0.0,336.0,23.8,,1014.0,0.0,3,Río Negro,20.0,15.6,3.8
2025-11-06 14:00:00,21.7,7.5,40.0,0.0,0.0,336.0,24.5,,1012.4,0.0,3,Río Negro,20.0,16.4,3.8
2025-11-06 15:00:00,22.5,7.8,39.0,0.0,0.0,343.0,27.7,,1011.0,0.0,3,Río Negro,20.0,16.6,4.0
2025-11-06 16:00:00,22.8,7.3,37.0,0.0,0.0,345.0,26.6,,1010.0,0.0,3,Río Negro,20.0,17.0,2.0
2025-11-06 17:00:00,23.6,6.8,34.0,0.0,0.0,333.0,33.1,,1008.8,0.0,2,Río Negro,20.0,16.4,3.6
2025-11-06 18:00:00,22.9,7.8,38.0,0.0,0.0,326.0,36.7,,1009.2,0.0,3,Río Negro,20.0,15.3,0.5
2025-11-06 19:00:00,20.3,11.0,55.0,0.3,0.0,305.0,33.8,,1010.4,0.0,8,Río Negro,2.0,14.0,0.2
2025-11-06 20:00:00,17.4,13.3,77.0,3.6,0.0,344.0,22.7,,1011.7,0.0,9,Río Negro,2.0,14.0,0.2
2025-11-06 21:00:00,16.3,13.4,83.0,3.6,0.0,296.0,18.7,,1013.2,0.0,9,Río Negro,2.0,13.7,0.2
2025-11-06 22:00:00,15.7,13.0,84.0,2.3,0.0,324.0,28.8,,1013.7,0.0,9,Río Negro,2.0,11.0,0.2
2025-11-06 23:00:00,15.7,13.2,85.0,1.0,0.0,307.0,21.6,,1013.9,0.0,9,Río Negro,1.0,12.5,0.2
2025-11-07 00:00:00,15.3,13.3,88.0,4.9,0.0,323.0,23.4,,1014.3,0.0,9,Río Negro,1.6,11.8,0.2
2025-11-07 01:00:00,15.2,13.4,89.0,2.0,0.0,320.0,20.2,,1013.9,0.0,9,Río Negro,1.8,12.3,0.2
2025-11-07 02:00:00,15.0,13.5,91.0,0.0,0.0,301.0,16.6,,1013.7,0.0,3,Río Negro,2.2,12.9,0.5
2025-11-07 03:00:00,15.0,13.5,91.0,0.0,0.0,289.0,14.8,,1013.6,0.0,3,Río Negro,2.2,13.2,0.5
2025-11-07 04:00:00,14.4,12.8,90.0,0.2,0.0,195.0,29.5,,1014.3,0.0,17,Río Negro,2.0,9.5,0.4
2025-11-07 05:00:00,13.4,11.8,90.0,0.2,0.0,184.0,32.4,,1014.9,0.0,7,Río Negro,2.6,7.7,0.2
2025-11-07 06:00:00,13.4,11.3,87.0,0.0,0.0,187.0,36.4,,1015.4,0.0,3,Río Negro,1.8,6.7,0.5
2025-11-07 07:00:00,13.4,11.5,88.0,0.0,0.0,180.0,42.8,,1016.3,0.0,3,Río Negro,2.1,5.5,0.5
2025-11-07 08:00:00,13.4,11.5,88.0,0.0,0.0,176.0,38.2,,1017.2,0.0,3,Río Negro,2.1,6.4,1.9
2025-11-07 09:00:00,13.8,11.3,85.0,0.0,0.0,173.0,38.9,,1017.6,0.0,3,Río Negro,1.3,6.7,1.9
2025-11-07 10:00:00,13.6,11.5,87.0,0.0,0.0,162.0,38.2,,1018.5,0.0,3,Río Negro,1.8,6.6,3.8
2025-11-07 11:00:00,13.7,11.2,85.0,0.1,0.0,160.0,37.4,,1018.7,0.0,7,Río Negro,1.3,6.8,1.9
2025-11-07 12:00:00,13.7,11.2,85.0,0.1,0.0,163.0,37.8,,1019.3,0.0,7,Río Negro,1.3,6.7,1.9
2025-11-07 13:00:00,14.0,10.8,81.0,0.0,0.0,159.0,36.0,,1019.4,0.0,3,Río Negro,20.0,7.3,3.8
2025-11-07 14:00:00,14.3,10.5,78.0,0.0,0.0,159.0,34.9,,1019.4,0.0,3,Río Negro,20.0,7.7,3.8
2025-11-07 15:00:00,14.8,9.2,69.0,0.0,0.0,154.0,35.3,,1019.5,0.0,1,Río Negro,20.0,7.8,6.4
2025-11-07 16:00:00,14.2,9.6,74.0,0.0,0.0,141.0,33.5,,1019.5,0.0,1,Río Negro,20.0,7.6,3.2
2025-11-07 17:00:00,13.6,8.9,73.0,0.0,0.0,141.0,36.0,,1019.4,0.0,2,Río Negro,20.0,6.3,3.2
2025-11-07 18:00:00,13.3,8.4,72.0,0.0,0.0,137.0,36.7,,1019.6,0.0,2,Río Negro,20.0,5.8,0.8
2025-11-07 19:00:00,13.0,7.9,71.0,0.0,0.0,135.0,33.8,,1020.0,0.0,1,Río Negro,20.0,5.9,0.8
2025-11-07 20:00:00,12.6,7.5,71.0,0.0,0.0,132.0,31.3,,1020.3,0.0,3,Río Negro,20.0,5.9,0.5
2025-11-07 21:00:00,12.3,8.2,76.0,0.0,0.0,129.0,28.4,,1021.0,0.0,3,Río Negro,20.0,6.4,0.5
2025-11-07 22:00:00,12.1,8.2,77.0,0.0,0.0,129.0,25.2,,1021.7,0.0,3,Río Negro,20.0,6.8,0.5
2025-11-07 23:00:00,11.8,8.1,78.0,0.0,0.0,132.0,22.3,,1022.0,0.0,3,Río Negro,20.0,7.0,0.5
2025-11-08 00:00:00,11.5,7.8,78.0,0.0,0.0,135.0,21.2,,1022.0,0.0,3,Río Negro,20.0,6.9,0.5
2025-11-08 01:00:00,11.2,7.7,79.0,0.0,0.0,137.0,19.1,,1021.8,0.0,1,Río Negro,20.0,6.9,0.8
2025-11-08 02:00:00,10.9,7.6,80.0,0.0,0.0,138.0,16.9,,1021.3,0.0,1,Río Negro,20.0,7.1,0.8
2025-11-08 03:00:00,10.6,7.7,82.0,0.0,0.0,143.0,15.1,,1020.7,0.0,1,Río Negro,20.0,7.1,0.8
2025-11-08 04:00:00,10.4,7.5,82.0,0.0,0.0,146.0,14.0,,1020.3,0.0,1,Río Negro,20.0,7.1,0.8
2025-11-08 05:00:00,10.2,7.3,82.0,0.0,0.0,152.0,13.3,,1020.1,0.0,1,Río Negro,20.0,7.0,0.8
2025-11-08 06:00:00,10.0,7.8,86.0,0.0,0.0,160.0,11.9,,1020.0,0.0,2,Río Negro,1.2,8.3,0.8
2025-11-08 07:00:00,9.0,8.5,97.0,0.0,0.0,302.0,5.8,,1020.6,0.0,2,Río Negro,0.2,8.4,0.8
2025-11-08 08:00:00,10.3,8.6,89.0,0.0,0.0,324.0,6.8,,1020.7,0.0,3,Río Negro,1.8,8.7,1.9
2025-11-08 09:00:00,11.3,8.0,80.0,0.0,0.0,339.0,4.7,,1021.1,0.0,3,Río Negro,20.0,9.9,1.9
2025-11-08 10:00:00,12.2,7.1,71.0,0.0,0.0,26.0,4.3,,1020.9,0.0,3,Río Negro,20.0,10.7,3.8
2025-11-08 11:00:00,13.0,7.0,67.0,0.0,0.0,71.0,6.5,,1020.7,0.0,3,Río Negro,20.0,11.0,3.8
2025-11-08 12:00:00,13.8,7.6,66.0,0.0,0.0,87.0,9.0,,1020.5,0.0,3,Río Negro,20.0,11.5,3.8
2025-11-08 13:00:00,14.3,8.0,66.0,0.0,0.0,100.0,12.2,,1019.9,0.0,3,Río Negro,20.0,11.5,3.8
2025-11-08 14:00:00,14.6,8.5,67.0,0.0,0.0,110.0,14.8,,1019.4,0.0,3,Río Negro,20.0,11.4,3.8
2025-11-08 15:00:00,15.0,8.9,67.0,0.0,0.0,112.0,14.4,,1019.1,0.0,3,Río Negro,20.0,12.0,3.8
2025-11-08 16:00:00,15.4,8.9,65.0,0.0,0.0,116.0,14.0,,1018.5,0.0,3,Río Negro,20.0,12.4,1.9
2025-11-08 17:00:00,15.6,8.8,64.0,0.0,0.0,121.0,14.0,,1017.8,0.0,3,Río Negro,20.0,12.6,1.9
2025-11-08 18:00:00,15.4,9.1,66.0,0.0,0.0,120.0,13.7,,1017.5,0.0,3,Río Negro,20.0,12.5,0.5
2025-11-08 19:00:00,14.9,9.5,70.0,0.0,0.0,114.0,14.0,,1017.4,0.0,3,Río Negro,20.0,12.1,0.5
2025-11-08 20:00:00,14.2,10.2,77.0,0.0,0.0,93.0,15.8,,1017.5,0.0,3,Río Negro,20.0,11.2,0.5
2025-11-08 21:00:00,13.6,10.8,83.0,0.0,0.0,77.0,14.4,,1018.0,0.0,1,Río Negro,20.0,11.1,0.8
2025-11-08 22:00:00,13.2,11.3,88.0,0.0,0.0,81.0,11.9,,1018.7,0.0,1,Río Negro,1.6,11.3,0.8
2025-11-08 23:00:00,12.8,11.4,91.0,0.0,0.0,84.0,10.8,,1019.1,0.0,1,Río Negro,2.2,11.1,0.8
2025-11-09 00:00:00,12.5,11.2,92.0,0.0,0.0,65.0,7.6,,1019.3,0.0,1,Río Negro,2.4,11.4,0.8
2025-11-09 01:00:00,12.0,11.4,96.0,0.0,0.0,343.0,8.3,,1019.0,0.0,1,Río Negro,0.5,10.8,0.8
2025-11-09 02:00:00,11.4,10.8,96.0,0.0,0.0,319.0,9.7,,1018.8,0.0,1,Río Negro,0.5,9.8,0.8
2025-11-09 03:00:00,11.1,10.5,96.0,0.0,0.0,307.0,7.6,,1018.5,0.0,1,Río Negro,0.5,9.8,0.8
2025-11-09 04:00:00,11.0,10.4,96.0,0.0,0.0,304.0,8.6,,1018.5,0.0,1,Río Negro,0.5,9.5,0.8
2025-11-09 05:00:00,10.1,9.3,95.0,0.0,0.0,304.0,9.0,,1019.1,0.0,1,Río Negro,0.5,8.2,0.8
2025-11-09 06:00:00,10.0,9.4,96.0,0.0,0.0,293.0,10.4,,1019.5,0.0,1,Río Negro,0.5,8.6,0.8
2025-11-09 07:00:00,10.0,9.4,96.0,0.0,0.0,295.0,10.4,,1020.0,0.0,1,Río Negro,0.5,8.6,0.8
2025-11-09 08:00:00,12.0,9.7,86.0,0.0,0.0,297.0,13.7,,1020.4,0.0,5,Río Negro,1.2,9.3,1.3
2025-11-09 09:00:00,15.1,10.5,74.0,0.0,0.0,307.0,12.2,,1020.5,0.0,1,Río Negro,20.0,12.9,3.2
2025-11-09 10:00:00,17.1,10.9,67.0,0.0,0.0,317.0,12.6,,1020.4,0.0,1,Río Negro,20.0,15.0,6.4
2025-11-09 11:00:00,18.7,10.0,57.0,0.0,0.0,321.0,12.6,,1020.1,0.0,1,Río Negro,20.0,16.3,6.4
2025-11-09 12:00:00,19.8,9.9,53.0,0.0,0.0,319.0,13.3,,1020.1,0.0,1,Río Negro,20.0,17.2,6.4
2025-11-09 13:00:00,20.7,9.9,50.0,0.0,0.0,314.0,13.0,,1019.7,0.0,1,Río Negro,20.0,18.2,6.4
2025-11-09 14:00:00,21.5,9.4,46.0,0.0,0.0,306.0,11.2,,1019.2,0.0,1,Río Negro,20.0,19.2,6.4
2025-11-09 15:00:00,22.2,8.7,42.0,0.0,0.0,291.0,10.1,,1018.7,0.0,1,Río Negro,20.0,19.9,6.5
2025-11-09 16:00:00,22.3,8.8,42.0,0.0,0.0,142.0,13.3,,1018.2,0.0,1,Río Negro,20.0,19.4,3.3
2025-11-09 17:00:00,21.9,9.7,46.0,0.0,0.0,119.0,15.8,,1017.8,0.0,1,Río Negro,20.0,18.8,3.2
2025-11-09 18:00:00,21.5,10.9,51.0,0.0,0.0,111.0,15.8,,1017.7,0.0,1,Río Negro,20.0,18.7,0.8
2025-11-09 19:00:00,20.7,11.9,57.0,0.0,0.0,90.0,15.1,,1017.7,0.0,1,Río Negro,20.0,18.3,0.8
2025-11-09 20:00:00,19.5,11.8,61.0,0.0,0.0,79.0,16.6,,1018.0,0.0,1,Río Negro,20.0,16.8,0.8
2025-11-09 21:00:00,17.9,12.3,70.0,0.0,0.0,87.0,16.6,,1018.4,0.0,1,Río Negro,20.0,15.4,0.8
2025-11-09 22:00:00,17.0,11.5,70.0,0.0,0.0,73.0,13.3,,1019.0,0.0,1,Río Negro,20.0,14.9,0.8
2025-11-09 23:00:00,16.4,10.5,68.0,0.0,0.0,67.0,10.8,,1019.0,0.0,1,Río Negro,20.0,14.5,0.8
2025-11-10 00:00:00,16.0,9.2,64.0,0.0,0.0,36.0,14.0,,1019.0,0.0,1,Río Negro,20.0,13.1,0.8
2025-11-10 01:00:00,16.2,7.7,57.0,0.0,0.0,18.0,18.0,,1018.8,0.0,1,Río Negro,20.0,12.2,0.8
2025-11-10 02:00:00,16.3,8.3,59.0,0.0,0.0,357.0,16.9,,1018.1,0.0,1,Río Negro,20.0,12.6,0.8
2025-11-10 03:00:00,16.6,7.2,54.0,0.0,0.0,341.0,18.7,,1017.6,0.0,1,Río Negro,20.0,12.3,0.8
2025-11-10 04:00:00,16.8,7.7,55.0,0.0,0.0,332.0,19.8,,1017.3,0.0,1,Río Negro,20.0,12.4,0.8
2025-11-10 05:00:00,16.5,8.2,58.0,0.0,0.0,326.0,20.5,,1017.3,0.0,1,Río Negro,20.0,12.1,0.8
2025-11-10 06:00:00,16.1,8.8,62.0,0.0,0.0,323.0,18.7,,1017.1,0.0,1,Río Negro,20.0,12.2,0.8
2025-11-10 07:00:00,16.5,9.2,62.0,0.0,0.0,325.0,18.4,,1017.2,0.0,1,Río Negro,20.0,12.8,0.8
2025-11-10 08:00:00,18.2,10.3,60.0,0.0,0.0,320.0,20.5,,1017.5,0.0,1,Río Negro,20.0,14.3,3.2
2025-11-10 09:00:00,19.8,10.8,56.0,0.0,0.0,334.0,18.4,,1017.2,0.0,1,Río Negro,20.0,16.5,3.2
2025-11-10 10:00:00,21.4,11.1,52.0,0.0,0.0,331.0,19.4,,1016.8,0.0,1,Río Negro,20.0,18.0,6.4
2025-11-10 11:00:00,22.8,10.9,47.0,0.0,0.0,333.0,23.0,,1016.1,0.0,2,Río Negro,20.0,18.6,6.8
2025-11-10 12:00:00,23.8,10.5,43.0,0.0,0.0,347.0,22.0,,1015.3,0.0,2,Río Negro,20.0,19.7,7.4
2025-11-10 13:00:00,25.1,9.0,36.0,0.0,0.0,4.0,27.0,,1014.0,0.0,3,Río Negro,20.0,19.6,4.8
2025-11-10 14:00:00,26.0,8.9,34.0,0.0,0.0,357.0,29.9,,1013.1,0.0,3,Río Negro,20.0,19.9,5.1
2025-11-10 15:00:00,26.7,8.2,31.0,0.0,0.0,2.0,29.5,,1011.8,0.0,3,Río Negro,20.0,20.5,5.3
2025-11-10 16:00:00,26.8,7.8,30.0,0.0,0.0,4.0,33.1,,1010.8,0.0,3,Río Negro,20.0,19.8,2.7
2025-11-10 17:00:00,26.4,8.8,33.0,0.0,0.0,354.0,31.0,,1010.0,0.0,3,Río Negro,20.0,20.1,2.6
2025-11-10 18:00:00,24.1,10.4,42.0,0.1,0.0,281.0,25.2,,1009.8,0.0,7,Río Negro,10.0,19.3,0.3
2025-11-10 19:00:00,22.3,11.4,50.0,0.2,0.0,342.0,22.3,,1010.6,0.0,17,Río Negro,10.0,18.4,0.4
2025-11-10 20:00:00,19.3,13.7,70.0,1.5,0.0,309.0,26.6,,1011.2,0.0,9,Río Negro,2.0,15.3,0.2
2025-11-10 21:00:00,18.8,13.9,73.0,0.0,0.0,303.0,18.7,,1010.7,0.0,3,Río Negro,20.0,16.4,0.5
2025-11-10 22:00:00,18.5,13.8,74.0,0.0,0.0,296.0,20.5,,1010.9,0.0,3,Río Negro,20.0,15.7,0.5
2025-11-10 23:00:00,18.2,14.1,77.0,0.0,0.0,4.0,18.4,,1010.4,0.0,3,Río Negro,20.0,15.9,0.5
2025-11-11 00:00:00,18.2,13.9,76.0,0.0,0.0,347.0,17.6,,1009.7,0.0,3,Río Negro,20.0,16.0,0.5
2025-11-11 01:00:00,16.8,14.8,88.0,3.7,0.0,12.0,22.7,,1009.9,0.0,9,Río Negro,1.6,13.9,0.2
2025-11-11 02:00:00,16.2,14.2,88.0,0.9,0.0,243.0,15.1,,1009.4,0.0,8,Río Negro,1.6,14.6,0.2
2025-11-11 03:00:00,16.0,14.2,89.0,7.3,0.0,312.0,24.8,,1009.1,0.0,9,Río Negro,1.8,12.5,0.2
2025-11-11 04:00:00,16.2,14.4,89.0,1.2,0.0,355.0,18.0,,1007.6,0.0,9,Río Negro,1.8,14.1,0.2
2025-11-11 05:00:00,16.1,14.3,89.0,1.1,0.0,331.0,24.5,,1007.9,0.0,9,Río Negro,1.8,12.7,0.2
2025-11-11 06:00:00,15.8,14.3,91.0,0.0,0.0,304.0,20.2,,1007.5,0.0,3,Río Negro,2.2,13.3,0.5
2025-11-11 07:00:00,16.1,14.5,90.0,0.0,0.0,300.0,18.7,,1007.1,0.0,3,Río Negro,2.0,13.9,0.5
2025-11-11 08:00:00,16.7,14.7,88.0,0.0,0.0,343.0,20.2,,1007.6,0.0,3,Río Negro,1.6,14.3,1.9
2025-11-11 09:00:00,17.6,14.5,82.0,0.0,0.0,314.0,20.2,,1007.4,0.0,3,Río Negro,20.0,15.1,1.9
2025-11-11 10:00:00,18.8,14.5,76.0,0.0,0.0,301.0,19.4,,1007.3,0.0,3,Río Negro,20.0,16.5,3.8
2025-11-11 11:00:00,20.0,13.4,66.0,0.0,0.0,266.0,11.5,,1006.7,0.0,3,Río Negro,20.0,18.8,3.8
2025-11-11 12:00:00,20.9,11.8,56.0,0.0,0.0,166.0,10.1,,1006.3,0.0,3,Río Negro,20.0,19.5,3.8
2025-11-11 13:00:00,19.8,12.5,63.0,0.9,0.0,303.0,13.3,,1006.2,0.0,17,Río Negro,6.0,18.0,3.2
2025-11-11 14:00:00,20.5,11.9,58.0,0.0,0.0,327.0,15.8,,1005.5,0.0,3,Río Negro,20.0,18.0,3.8
2025-11-11 15:00:00,19.9,11.9,60.0,0.2,0.0,332.0,17.3,,1005.6,0.0,17,Río Negro,10.0,17.1,3.2
2025-11-11 16:00:00,18.6,12.8,69.0,0.2,0.0,186.0,22.0,,1005.7,0.0,17,Río Negro,10.0,15.2,1.6
2025-11-11 17:00:00,17.5,12.6,73.0,0.0,0.0,171.0,17.3,,1005.8,0.0,3,Río Negro,20.0,14.9,1.9
2025-11-11 18:00:00,17.4,11.4,68.0,0.3,0.0,284.0,12.2,,1005.8,0.0,17,Río Negro,10.0,15.5,0.4
2025-11-11 19:00:00,17.0,11.5,70.0,0.6,0.0,236.0,26.6,,1007.5,0.0,8,Río Negro,2.0,12.3,0.2
2025-11-11 20:00:00,16.5,11.0,70.0,0.0,0.0,263.0,15.1,,1007.8,0.0,3,Río Negro,20.0,13.9,0.5
2025-11-11 21:00:00,16.2,11.1,72.0,0.0,0.0,290.0,25.6,,1008.0,0.0,3,Río Negro,20.0,11.6,0.5
2025-11-11 22:00:00,16.2,10.1,67.0,0.0,0.0,273.0,25.9,,1008.6,0.0,3,Río Negro,20.0,11.2,0.5
2025-11-11 23:00:00,16.2,9.1,63.0,0.0,0.0,267.0,29.2,,1009.4,0.0,1,Río Negro,20.0,10.3,0.8
2025-11-12 00:00:00,16.1,7.8,58.0,0.0,0.0,255.0,32.0,,1010.0,0.0,1,Río Negro,20.0,9.4,0.8
2025-11-12 01:00:00,15.5,7.8,60.0,0.0,0.0,264.0,31.7,,1010.5,0.0,1,Río Negro,20.0,8.8,0.8
2025-11-12 02:00:00,15.4,7.4,59.0,0.0,0.0,258.0,29.9,,1010.8,0.0,1,Río Negro,20.0,9.0,0.8
2025-11-12 03:00:00,15.3,7.1,58.0,0.0,0.0,248.0,31.3,,1011.1,0.0,1,Río Negro,20.0,8.5,0.8
2025-11-12 04:00:00,15.0,6.5,57.0,0.0,0.0,237.0,32.4,,1011.9,0.0,1,Río Negro,20.0,7.9,0.8
2025-11-12 05:00:00,14.3,6.4,59.0,0.0,0.0,236.0,27.0,,1012.5,0.0,1,Río Negro,20.0,8.2,0.8
2025-11-12 06:00:00,13.7,6.3,61.0,0.0,0.0,236.0,23.4,,1013.3,0.0,1,Río Negro,20.0,8.3,0.8
2025-11-12 07:00:00,13.8,6.4,61.0,0.0,0.0,234.0,23.0,,1014.2,0.0,1,Río Negro,20.0,8.5,0.8
2025-11-12 08:00:00,15.0,6.3,56.0,0.0,0.0,229.0,20.5,,1014.8,0.0,1,Río Negro,20.0,10.2,3.2
2025-11-12 09:00:00,16.0,5.6,50.0,0.0,0.0,221.0,21.6,,1015.3,0.0,1,Río Negro,20.0,10.8,3.2
2025-11-12 10:00:00,16.9,5.8,48.0,0.0,0.0,211.0,20.2,,1015.6,0.0,1,Río Negro,20.0,12.0,6.4
2025-11-12 11:00:00,17.6,6.5,48.0,0.0,0.0,206.0,16.6,,1015.3,0.0,1,Río Negro,20.0,13.6,6.4
2025-11-12 12:00:00,18.2,7.0,48.0,0.0,0.0,181.0,13.7,,1014.9,0.0,1,Río Negro,20.0,14.8,6.4
2025-11-12 13:00:00,18.9,7.3,47.0,0.0,0.0,129.0,16.9,,1014.4,0.0,1,Río Negro,20.0,15.0,6.4
2025-11-12 14:00:00,19.7,7.4,45.0,0.0,0.0,85.0,19.1,,1014.0,0.0,1,Río Negro,20.0,15.4,6.4
2025-11-12 15:00:00,21.0,6.9,40.0,0.0,0.0,236.0,21.2,,1013.3,0.0,1,Río Negro,20.0,16.2,6.4
2025-11-12 16:00:00,21.4,7.6,41.0,0.0,0.0,325.0,24.1,,1012.4,0.0,2,Río Negro,20.0,16.2,3.2
2025-11-12 17:00:00,21.9,7.3,39.0,0.0,0.0,335.0,30.6,,1011.9,0.0,2,Río Negro,20.0,15.3,3.2
2025-11-12 18:00:00,22.0,7.0,38.0,0.0,0.0,350.0,27.4,,1011.6,0.0,3,Río Negro,20.0,16.0,0.5
2025-11-12 19:00:00,21.6,7.4,40.0,0.0,0.0,356.0,33.1,,1011.0,0.0,2,Río Negro,20.0,14.6,0.8
2025-11-12 20:00:00,20.4,8.1,45.0,0.0,0.0,355.0,31.0,,1010.8,0.0,1,Río Negro,20.0,13.9,0.8
2025-11-12 21:00:00,20.1,8.4,47.0,0.0,0.0,11.0,26.6,,1010.3,0.0,2,Río Negro,20.0,14.6,0.8
2025-11-12 22:00:00,19.1,9.0,52.0,0.0,0.0,6.0,24.1,,1011.0,0.0,1,Río Negro,20.0,14.2,0.8
2025-11-12 23:00:00,17.4,9.3,59.0,0.0,0.0,220.0,20.5,,1011.9,0.0,1,Río Negro,20.0,13.3,0.8
2025-11-13 00:00:00,16.9,11.0,68.0,0.0,0.0,186.0,16.9,,1012.6,0.0,1,Río Negro,20.0,13.9,0.8
2025-11-13 01:00:00,16.8,9.9,64.0,0.0,0.0,217.0,21.6,,1013.1,0.0,1,Río Negro,20.0,12.6,0.8
2025-11-13 02:00:00,17.3,8.4,56.0,0.0,0.0,215.0,24.8,,1013.0,0.0,1,Río Negro,20.0,12.1,0.8
2025-11-13 03:00:00,17.0,7.1,52.0,0.0,0.0,212.0,28.1,,1013.4,0.0,1,Río Negro,20.0,10.9,0.8
